STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       5792;20180602;    1;   7.6;   2.4;    1;   7.7;   4;    5.367; 270;   5.9;   6.3;  715.50;    2.7;   85.00;    6.6;    1.2;-999;eor
       5792;20180603;    1;  10.9;   4.4;    1;   0.0;   0;   12.883; 265;   4.8;   6.0;  715.03;    4.5;   71.08;    8.2;    1.0;-999;eor
       5792;20180604;    1;  14.6;   4.5;    1;   0.5;   4;    8.500; 260;  -999;   6.9;  711.32;    4.6;   81.08;    7.9;    2.3;-999;eor
       5792;20180605;    1;  13.5;   4.0;    1;   0.0;   4;    4.050; 255;  -999;   7.3;  710.55;    3.7;   91.33;    7.8;    2.2;-999;eor
       5792;20180606;    1;  10.9;   4.0;    1;   6.0;   4;    6.250; 345;   7.2;   6.8;  712.31;    4.3;   81.38;    6.9;    2.8;-999;eor
       5792;20180607;    1;  10.1;   3.4;    1;   0.1;   4;    1.300; 240;   7.9;   7.4;  713.79;    4.5;   87.21;    7.0;    2.8;-999;eor
       5792;20180608;    1;  16.0;   4.9;    1;   0.0;   0;    7.067; 235;   7.8;   7.1;  711.92;    4.3;   85.25;    6.5;    2.6;-999;eor
       5792;20180609;    1;  14.9;   3.2;    1;  12.3;   4;    5.983; 225;   5.6;   7.5;  712.32;    4.4;   88.79;    7.9;    2.1;-999;eor
       5792;20180610;    1;  11.2;   5.1;    1;   1.7;   4;    4.583; 215;   7.3;   7.9;  713.38;    4.6;   92.83;    7.1;    3.0;-999;eor
       5792;20180611;    1;  22.2;   7.1;    1;   2.4;   4;    8.050; 205;   5.8;   7.8;  712.21;    5.9;   84.17;    8.4;    3.8;-999;eor
       5792;20180612;    1;  20.2;   5.8;    1;  22.7;   4;    4.650; 200;   7.0;   7.2;  708.46;    3.4;   91.88;    6.8;    0.7;-999;eor
       5792;20180613;    1;  10.4;   3.6;    1;  16.9;   4;    0.000; 195;   8.0;   5.8;  706.74;   -0.5;   98.29;    1.3;   -3.1;-999;eor
       5792;20180614;    1;   9.8;   3.3;    1;   0.0;   4;   12.900; 195;  -999;   4.4;  709.52;   -1.1;   77.79;    2.1;   -4.9;-999;eor
       5792;20180615;    1;   9.9;   3.3;    1;   0.0;   0;   12.650; 190;   3.0;   3.5;  711.57;    0.4;   55.33;    4.2;   -5.2;-999;eor
       5792;20180616;    1;   9.0;   3.1;    1;   0.0;   0;   10.083; 180;   4.6;   4.5;  712.66;    2.2;   62.13;    5.9;    0.5;-999;eor
       5792;20180617;    1;  10.9;   3.2;    1;  16.1;   4;    1.800; 180;   7.5;   6.2;  714.54;    1.7;   89.08;    4.8;   -0.8;-999;eor
       5792;20180618;    1;  11.1;   3.3;    1;   0.5;   4;    0.867; 175;   8.0;   6.5;  716.85;    1.1;   98.21;    2.3;   -0.2;-999;eor
