;STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
491;Station 57-92;20180421;3;6.2;2.1;3;0.0;0;12.85;390;3.3;4.8;716.93;4.0;59.04;8.1;1.1;-999;eor
492;Station 57-92;20180422;3;9.1;3.9;3;0.0;0;11.982999999999999;380;2.3;5.2;714.37;2.2;72.5;6.6;0.6;-999;eor
493;Station 57-92;20180423;3;19.0;4.6;3;3.0;7;6.5;375;7.3;5.5;713.27;0.7;86.54;3.9;-1.7;-999;eor
494;Station 57-92;20180424;3;18.6;6.7;3;0.0;0;10.85;370;4.3;4.5;712.53;-0.7;78.21;1.6;-3.6;-999;eor
495;Station 57-92;20180425;3;21.6;8.9;3;2.2;7;12.083;365;4.7;4.2;710.83;0.9;65.08;3.0;-0.8;-999;eor
496;Station 57-92;20180426;3;21.1;8.6;3;0.0;0;4.3;365;7.3;4.4;708.31;-4.3;97.92;-0.4;-7.4;-999;eor
497;Station 57-92;20180427;3;28.0;11.1;3;0.0;0;12.383;365;5.0;4.7;707.91;-0.4;78.38;3.6;-7.2;-999;eor
498;Station 57-92;20180428;3;19.9;7.4;3;0.0;0;12.133;360;4.3;4.7;709.07;1.0;70.75;5.0;-0.8;-999;eor
499;Station 57-92;20180429;3;35.8;12.5;3;0.1;7;9.583;360;4.7;5.1;705.93;0.6;80.0;3.1;-1.3;-999;eor
500;Station 57-92;20180430;3;27.9;10.0;3;0.0;7;8.232999999999999;350;5.3;4.6;701.75;-2.6;91.13;-1.0;-4.6;-999;eor
501;Station 57-92;20180501;3;14.7;7.9;3;0.0;7;3.283;350;8.0;4.2;703.7;-4.4;93.92;-2.8;-5.4;-999;eor
502;Station 57-92;20180502;3;18.6;10.4;3;0.1;7;3.717;350;7.0;4.9;704.44;-2.1;93.67;-0.4;-4.6;-999;eor
503;Station 57-92;20180503;3;15.3;8.4;3;0.0;0;7.267;345;7.0;5.7;706.63;-0.6;96.75;1.2;-1.9;-999;eor
504;Station 57-92;20180504;3;18.5;8.5;3;0.0;0;3.467;340;6.3;6.1;709.95;0.2;99.04;1.6;-1.0;-999;eor
505;Station 57-92;20180505;3;17.2;8.1;3;0.0;6;5.7170000000000005;335;6.0;6.1;713.54;1.2;90.96;3.0;-1.1;-999;eor
506;Station 57-92;20180506;3;10.8;3.4;3;0.0;0;14.367;330;1.3;5.0;714.66;2.2;70.17;5.6;-0.3;-999;eor
507;Station 57-92;20180507;3;14.6;5.3;3;0.7;7;10.05;325;2.7;5.3;711.96;1.7;77.25;4.7;0.1;-999;eor
508;Station 57-92;20180508;3;8.8;3.0;3;0.0;0;10.883;320;3.7;4.5;707.62;0.7;70.17;3.2;-1.4;-999;eor
509;Station 57-92;20180509;3;11.0;4.0;3;2.8;7;5.55;315;5.7;4.4;703.77;-2.2;84.88;-0.5;-3.8;-999;eor
510;Station 57-92;20180510;3;15.3;5.1;3;11.9;7;3.517;315;7.3;5.2;706.98;-1.5;94.46;2.0;-3.2;-999;eor
511;Station 57-92;20180511;3;12.0;4.3;3;0.2;7;9.133;315;3.3;5.3;711.7;-0.1;87.83;3.7;-3.1;-999;eor
512;Station 57-92;20180512;3;12.8;4.9;3;0.1;8;5.15;310;5.3;6.1;711.06;1.3;90.25;4.4;-0.7;-999;eor
513;Station 57-92;20180513;3;16.1;5.8;3;0.0;7;8.417;305;4.3;5.8;706.61;1.2;86.38;3.5;-1.8;-999;eor
514;Station 57-92;20180514;3;17.9;6.8;3;38.8;8;6.517;300;5.7;5.3;703.88;-0.8;91.33;2.2;-2.5;-999;eor
515;Station 57-92;20180515;3;13.7;4.0;3;24.7;7;0.5;310;8.0;4.4;703.74;-4.1;97.88;-2.2;-5.7;-999;eor
516;Station 57-92;20180516;3;14.5;5.9;3;17.5;7;0.0;323;8.0;4.3;705.52;-4.4;96.42;-3.3;-5.2;-999;eor
517;Station 57-92;20180517;3;10.9;3.8;3;6.9;7;0.33299999999999996;343;8.0;4.5;708.62;-3.6;96.17;-2.3;-5.0;-999;eor
518;Station 57-92;20180518;3;10.5;3.2;3;10.6;7;5.517;343;7.0;4.5;711.11;-3.0;90.25;0.3;-5.3;-999;eor
519;Station 57-92;20180519;1;8.0;2.9;3;1.8;7;6.167000000000001;345;6.0;4.7;710.91;-2.0;89.5;1.5;-3.7;-999;eor
520;Station 57-92;20180520;1;17.0;5.7;1;1.0;8;5.3;345;7.7;5.4;711.15;-0.9;94.17;2.0;-2.5;-999;eor
521;Station 57-92;20180521;1;14.9;4.9;1;2.6;7;9.5;340;4.7;5.2;710.3;-0.1;85.92;2.5;-2.6;-999;eor
522;Station 57-92;20180522;1;10.2;3.6;1;0.1;7;6.582999999999999;330;7.0;5.5;709.58;0.6;85.88;2.7;-0.6;-999;eor
523;Station 57-92;20180523;1;10.3;3.4;1;2.1;7;5.35;325;6.3;5.9;712.43;1.4;86.92;5.1;-1.0;-999;eor
524;Station 57-92;20180524;1;8.3;2.9;1;4.8;7;4.1;320;7.3;6.2;713.68;1.5;90.92;5.5;-0.1;-999;eor
525;Station 57-92;20180525;1;10.6;3.3;1;1.9;8;9.133;315;4.3;6.3;714.8;1.8;91.25;5.7;-0.9;-999;eor
526;Station 57-92;20180526;1;10.3;4.5;1;0.0;0;10.817;310;5.7;-999.0;717.46;3.9;-999.0;6.7;1.5;-999;eor
527;Station 57-92;20180527;1;13.0;3.3;1;10.5;8;6.55;300;6.7;-999.0;717.11;4.7;-999.0;7.9;2.9;-999;eor
528;Station 57-92;20180528;1;17.5;5.1;1;0.0;0;9.633;295;6.3;-999.0;715.96;4.7;-999.0;7.8;2.7;-999;eor
529;Station 57-92;20180529;1;15.6;6.6;1;0.0;6;3.117;290;5.7;-999.0;713.96;4.4;-999.0;7.2;2.2;-999;eor
530;Station 57-92;20180530;1;15.0;6.4;1;4.8;8;8.533;285;5.0;6.9;714.28;4.5;81.5;7.5;1.7;-999;eor
531;Station 57-92;20180531;1;12.3;5.5;1;5.9;8;8.083;280;6.7;6.8;714.41;4.9;79.0;8.3;2.1;-999;eor
532;Station 57-92;20180601;1;7.3;3.0;1;1.0;4;1.0;275;7.7;7.0;715.12;2.6;94.75;4.7;1.0;-999;eor
533;Station 57-92;20180602;1;7.6;2.4;1;7.7;4;5.367000000000001;270;5.9;6.3;715.5;2.7;85.0;6.6;1.2;-999;eor
534;Station 57-92;20180603;1;10.9;4.4;1;0.0;0;12.883;265;4.8;6.0;715.03;4.5;71.08;8.2;1.0;-999;eor
535;Station 57-92;20180604;1;14.6;4.5;1;0.5;4;8.5;260;-999.0;6.9;711.32;4.6;81.08;7.9;2.3;-999;eor
536;Station 57-92;20180605;1;13.5;4.0;1;0.0;4;4.05;255;-999.0;7.3;710.55;3.7;91.33;7.8;2.2;-999;eor
537;Station 57-92;20180606;1;10.9;4.0;1;6.0;4;6.25;345;7.2;6.8;712.31;4.3;81.38;6.9;2.8;-999;eor
538;Station 57-92;20180607;1;10.1;3.4;1;0.1;4;1.3;240;7.9;7.4;713.79;4.5;87.21;7.0;2.8;-999;eor
539;Station 57-92;20180608;1;16.0;4.9;1;0.0;0;7.067;235;7.8;7.1;711.92;4.3;85.25;6.5;2.6;-999;eor
540;Station 57-92;20180609;1;14.9;3.2;1;12.3;4;5.983;225;5.6;7.5;712.32;4.4;88.79;7.9;2.1;-999;eor
541;Station 57-92;20180610;1;11.2;5.1;1;1.7;4;4.583;215;7.3;7.9;713.38;4.6;92.83;7.1;3.0;-999;eor
542;Station 57-92;20180611;1;22.2;7.1;1;2.4;4;8.05;205;5.8;7.8;712.21;5.9;84.17;8.4;3.8;-999;eor
543;Station 57-92;20180612;1;20.2;5.8;1;22.7;4;4.65;200;7.0;7.2;708.46;3.4;91.88;6.8;0.7;-999;eor
544;Station 57-92;20180613;1;10.4;3.6;1;16.9;4;0.0;195;8.0;5.8;706.74;-0.5;98.29;1.3;-3.1;-999;eor
545;Station 57-92;20180614;1;9.8;3.3;1;0.0;4;12.9;195;-999.0;4.4;709.52;-1.1;77.79;2.1;-4.9;-999;eor
546;Station 57-92;20180615;1;9.9;3.3;1;0.0;0;12.65;190;3.0;3.5;711.57;0.4;55.33;4.2;-5.2;-999;eor
547;Station 57-92;20180616;1;9.0;3.1;1;0.0;0;10.083;180;4.6;4.5;712.66;2.2;62.13;5.9;0.5;-999;eor
548;Station 57-92;20180617;1;10.9;3.2;1;16.1;4;1.8;180;7.5;6.2;714.54;1.7;89.08;4.8;-0.8;-999;eor
549;Station 57-92;20180618;1;11.1;3.3;1;0.5;4;0.867;175;8.0;6.5;716.85;1.1;98.21;2.3;-0.2;-999;eor
